game_id,Home_def_pass_1,Home_def_pass_2,Home_def_pass_3,Home_def_pass_4,Home_def_pass_5,Home_def_pass_6,Home_def_pass_7,Home_def_pass_8,Home_def_pass_9,Home_def_pass_10,Home_def_pass_11,Home_def_pass_12,Home_def_pass_13,Home_def_pass_14,Home_def_pass_15,Home_def_pass_16,Home_def_pass_17,Home_def_pass_18,Home_def_pass_19,Home_def_pass_20,Home_def_pass_21,Home_def_pass_22,Home_def_pass_23,Home_def_pass_24,Home_def_pass_25,Home_def_pass_26,Home_def_pass_27,Home_def_pass_28,Home_def_pass_29,Home_def_pass_30,Home_def_pass_31,Home_def_pass_32,Home_def_pass_33,Home_def_pass_34,Home_def_pass_35,Home_def_pass_36,Home_def_pass_37,Home_def_pass_38,Home_def_pass_39,Home_def_pass_40,Home_def_pass_41,Home_def_pass_42,Home_def_pass_43,Home_def_pass_44,Home_def_pass_45,Home_def_pass_46,Home_def_pass_47,Home_def_pass_48,Home_def_pass_49,Home_def_pass_50,Home_def_pass_51,Home_def_pass_52,Home_def_pass_53,Home_def_pass_54,Home_def_pass_55,Home_def_pass_56,Home_def_pass_57,Home_def_pass_58,Home_def_pass_59,Home_def_pass_60,Home_def_pass_61,Home_def_pass_62,Home_def_pass_63,Home_def_pass_64,Home_def_pass_65,Home_def_pass_66,Home_def_pass_67,Home_def_pass_68,Home_def_pass_69,Home_def_pass_70,Home_def_pass_71,Home_def_pass_72,Home_def_pass_73,Home_def_pass_74,Home_def_pass_75,Home_def_pass_76,Home_def_pass_77,Home_def_pass_78,Home_def_pass_79,Home_def_pass_80,Home_def_pass_81,Home_def_pass_82,Home_def_pass_83,Home_def_pass_84,Home_def_pass_85,Home_def_pass_86,Home_def_pass_87,Home_def_pass_88
2009112209,529,310,165,0.586011342,3056,3952,1783.0,5.776937618,9.858064516,18.52121212,7.470699432999999,3.370510397,12.7483871,5.751612903,23.95151515,10.80606061,0.773279352,58,0.35151515200000005,28,19,14,0.5506072870000001,0.736842105,0.6785714290000001,-61.21403712,0.419659735,-0.115716516,0.7443798840000001,0.3739059870000001,0.035916824,0.026465028,0.052930057,0.061290323,0.04516129,0.115151515,0.084848485,0.16969697,-0.370994164,-0.648035728,0.389413989,-0.00122502,0.017981713,0.38973909,-0.003927489,-4.358052326,-0.008238284,-0.026412438,67.09410508,177.3557821,244.4498872,0.462098085,1.481514468,-0.250415485,0.126831957,0.216432597,0.40663094,0.582230624,0.306238185,2.423309796,4.447095878,6.870405675,-0.094322775,0.012987533999999998,0.041638822,0.004580926,0.007817128000000001,0.014686726,0.5841209829999999,0.306238185,163.6636589,-462.16451860000006,-298.5008597000001,-0.564273837,0.527947287,0.991900963,-2.800997082,3.209117973,-10.76964397,-7.560525994,-0.01429211,0.010351993,0.019449200000000003,-0.065270569,0.470699433,0.427221172,0.434782609,0.389413989
2009111511,577,340,177,0.589254766,4368,5504,2446.0,7.570190641,12.84705882,24.677966100000006,9.538994801,4.2391681110000015,16.18823529,7.194117647000001,31.0960452,13.81920904,0.793604651,53,0.299435028,15,28,17,0.7727107559999999,0.607142857,1.866666667,82.2041538,0.428076256,0.142468204,1.001791714,0.488060097,0.048526863,0.029462738,0.025996534,0.082352941,0.05,0.15819209,0.096045198,0.084745763,0.464430247,2.44791455,0.417677643,0.004242486,0.032734805,0.458933626,0.013830026,13.4691609,0.023343433,0.07609695400000001,131.4664863,287.3089068999999,418.7753932,0.725780577,2.3659626730000003,0.196296523,0.227844864,0.386666136,0.74274851,0.627383016,0.318890815,4.865228806,8.692669406,13.55789821,0.180552657,0.023497224,0.076598295,0.008431939,0.014309496,0.027487168,0.623916811,0.318890815,209.1426964,-542.8729357999998,-333.7302394,-0.57838863,0.615125578,1.181597155,-3.067078733,6.089738882000001,-17.24595673,-11.15621785,-0.019334866000000003,0.017910996999999998,0.034405304,-0.097434784,0.448873484,0.421143847,0.443674177,0.405545927
2009112208,553,313,181,0.566003617,3997,5049,2189.0,7.227848101,12.76996805,22.08287293,9.130198915,3.95840868,16.13099042,6.993610223999998,27.89502762,12.09392265,0.7916419090000001,39,0.215469613,17,28,10,0.75103981,0.35714285700000004,1.647058824,57.85767686,0.433996383,0.104625094,1.002738413,0.462977884,0.050632911,0.018083183,0.03074141,0.08945686900000001,0.031948882000000005,0.154696133,0.055248619000000006,0.093922652,0.31965567300000003,3.706810609,0.42676311,0.006703093,0.03561583,0.507742366,0.020479617,18.82760958,0.03404631,0.104019942,85.54414190000001,221.2957027,306.83984460000005,0.554864095,1.69524776,0.18855985600000005,0.154691034,0.273303968,0.472619568,0.589511754,0.289330922,3.610034734,6.008427434,9.618462167999999,0.385384955,0.017393241,0.053140675,0.006528091999999999,0.011533657,0.019944943,0.587703436,0.28571428600000004,228.3129815,-474.4541492,-246.14116780000003,-0.445101569,0.729434446,1.261397688,-2.621293642,7.537720009,-13.10275291,-5.565032897999999,-0.010063351,0.024082173,0.041644862000000005,-0.0723909,0.439421338,0.399638336,0.424954792,0.3887884270000001
2009112205,547,364,158,0.6654478979999999,4467,4249,2294.0,8.166361973999999,12.27197802,28.2721519,7.767824497,4.193784278,11.67307692,6.302197802,26.89240506,14.51898734,1.05130619,23,0.14556962,12,25,9,1.04189221,0.36,2.083333333,117.0432959,0.489945155,0.213973119,0.847074202,0.518451045,0.045703839,0.016453382,0.021937843,0.068681319,0.024725275,0.158227848,0.056962025,0.075949367,0.7407803540000001,5.096000212,0.473491773,0.009316271,0.027966857,0.5521298929999999,0.032253166,16.18747576,0.029593192,0.102452378,74.07377633,159.632056,233.7058324,0.427250151,1.479150838,0.500814613,0.135418238,0.203499386,0.468821369,0.539305302,0.321755027,2.430491617,5.942089282,8.372580898999999,0.608653445,0.015306364,0.052991018,0.0044433120000000005,0.006677175,0.015382858,0.531992687,0.316270567,232.64564590000003,-347.9610476000001,-115.3154016,-0.210814263,0.63913639,1.472440797,-2.202285111,7.552143739,-10.79361489,-3.241471147,-0.005925906999999999,0.020747648,0.047798378,-0.068314018,0.533820841,0.482632541,0.515539305,0.455210238
2009112202,540,331,164,0.612962963,4194,4918,2292.0,7.766666667000001,12.67069486,25.57317073,9.107407407,4.244444444,14.85800604,6.924471299,29.98780488,13.97560976,0.852785685,23,0.140243902,12,30,18,0.8649857670000001,0.6,2.5,127.3996701,0.483333333,0.235925315,0.984594873,0.51769303,0.055555556,0.033333333,0.022222222000000003,0.090634441,0.054380665,0.182926829,0.109756098,0.073170732,0.776827257,3.438658152,0.47037037,0.006367885,0.028180315,0.518272169,0.020967428,12.5284739,0.023200878,0.076393134,107.6279584,261.8125023,369.4404607,0.684149001,2.252685736,0.344844931,0.199311034,0.325159995,0.656268039,0.612962963,0.32037037,2.926428734,9.206314139,12.13274287,0.283419684,0.022468042,0.073980139,0.005419312,0.008841174,0.017844078,0.601851852,0.314814815,218.2729447,-452.7050841,-234.4321394,-0.434133591,0.659434878,1.33093259,-2.760396854,6.401255683,-14.17026011,-7.769004432000001,-0.014387045,0.019339141,0.039032047,-0.086404025,0.474074074,0.4518518520000001,0.468518519,0.440740741
2009111200,672,410,180,0.6101190479999999,4912,5815,2643.0,7.30952381,11.9804878,27.28888889,8.65327381,3.933035714,14.18292683,6.446341463,32.30555556,14.68333333,0.844711952,18,0.1,20,26,11,0.779363715,0.423076923,1.3,106.3978346,0.501488095,0.158330111,1.002422073,0.52057855,0.038690476,0.016369048,0.029761905,0.063414634,0.026829268,0.144444444,0.061111111,0.111111111,0.591099081,3.533936512,0.494047619,0.005258834,0.024541082,0.539739675,0.019632981,8.738702801,0.013004022,0.048548349000000005,104.36792,259.5439631,363.9118831,0.54153554,2.0217326840000003,0.292372521,0.155309405,0.254555902,0.579821778,0.5877976189999999,0.322916667,2.646614762,6.064450814,8.711065576000001,0.405683608,0.012962895,0.048394809,0.003938415,0.006455158000000001,0.014703415,0.5788690479999999,0.31696428600000004,306.62513,-562.2451785000002,-255.6200485,-0.380386977,0.747866171,1.703472944,-3.123584325,7.415228686,-12.50024096,-5.0850122760000005,-0.007566983,0.018085924,0.041195715,-0.069445783,0.485119048,0.444940476,0.46577381,0.428571429
2009111510,586,347,175,0.592150171,3871,5154,2246.0,6.605802047999999,11.1556196,22.12,8.795221843,3.832764505,14.85302594,6.472622478,29.45142857,12.83428571,0.7510671320000001,43,0.245714286,18,22,15,0.679278231,0.681818182,1.222222222,21.58437791,0.45221843,0.036833409,0.840214747,0.436096231,0.037542662,0.02559727,0.030716724,0.063400576,0.043227666,0.125714286,0.085714286,0.102857143,0.123339302,0.837290935,0.42662116,0.001428824,0.023164136,0.437355539,0.00478452,0.955369714,0.0016303239999999998,0.005459256,103.5681159,243.3327505,346.9008665,0.5919810010000001,1.982290666,0.062220594,0.176737399,0.298467193,0.591817805,0.622866894,0.31740614300000003,3.475239887,7.406742014,10.8819819,0.076942872,0.018569935,0.062182754000000014,0.0059304430000000005,0.010015101,0.019858514,0.612627986,0.307167235,187.9864013,-507.6625025,-319.6761012,-0.5455223570000001,0.541747554,1.074208007,-2.900928586,4.562715474,-14.58672176,-10.02400628,-0.017105813,0.013149036,0.02607266,-0.08335269599999999,0.464163823,0.423208191,0.424914676,0.389078498
2009112200,562,323,166,0.574733096,3716,4492,1963.0,6.612099644,11.50464396,22.38554217,7.992882562,3.492882562,13.90712074,6.077399381,27.06024096,11.825301199999998,0.827248442,34,0.204819277,10,23,14,0.829474622,0.608695652,2.3,47.12967239,0.441281139,0.08386062700000001,0.887705463,0.452611609,0.040925267,0.024911032000000003,0.017793594,0.07120743,0.043343653,0.13855421699999998,0.084337349,0.060240964,0.283913689,1.5692605830000002,0.432384342,0.0027922790000000004,0.022432088,0.471879351,0.009453377,7.452001032,0.013259788,0.044891572000000005,117.6901962,213.3192206,331.0094167,0.588984727,1.994032631,0.142381667,0.20941316,0.364365932,0.708977085,0.617437722,0.325622776,2.580695923,4.90997387,7.490669792999999,0.209495362,0.013328594,0.045124517,0.004591986,0.007989771,0.015546361000000003,0.601423488,0.31138790000000005,169.0386684,-451.9714127,-282.9327443,-0.5034390470000001,0.523339531,1.018305231,-2.722719354,4.660465773,-10.5591582,-5.89869243,-0.010495894,0.014428687,0.028075095,-0.063609387,0.411032028,0.35765124600000003,0.411032028,0.34341637
2009111501,601,363,176,0.6039933439999999,3820,4846,2166.0,6.356073211,10.52341598,21.70454545,8.063227953,3.603993344,13.34986226,5.9669421489999985,27.53409091,12.30681818,0.7882789929999999,52,0.295454545,17,23,16,0.725340487,0.695652174,1.352941176,22.03750911,0.452579035,0.036668068,0.8147007470000001,0.443907905,0.038269551,0.026622296,0.02828619,0.06336088200000001,0.044077135,0.130681818,0.090909091,0.096590909,0.12521312,-0.010671873,0.450915141,-1.7800000000000002e-05,0.020854173,0.410142664,-6.06e-05,-4.365360961,-0.007263495999999999,-0.024803187,70.94207896,196.9982666,267.9403456,0.445824202,1.5223883269999998,0.082247819,0.118040065,0.195432724,0.403079994,0.5524126460000001,0.27620632300000003,1.581509454,5.1878775710000005,6.769387025,-0.00157649,0.011263539,0.038462426,0.002631463,0.004356775,0.008985849,0.557404326,0.289517471,224.7942922,-470.6971287,-245.90283650000003,-0.409156134,0.619268023,1.277240297,-2.674415504,5.988555329,-12.76861423,-6.780058899,-0.011281296,0.016497398,0.034025883,-0.072548944,0.470881864,0.439267887,0.459234609,0.419301165
2009111504,611,363,181,0.59410802,3682,4916,1937.0,6.026186579,10.14325069,20.34254144,8.045826514,3.170212766,13.54269972,5.336088154,27.16022099,10.70165746,0.748982913,56,0.309392265,20,27,18,0.675752644,0.666666667,1.35,-12.87387041,0.436988543,-0.021070164,0.722583454,0.383323017,0.044189853,0.029459902000000007,0.032733224,0.074380165,0.049586777,0.149171271,0.099447514,0.110497238,-0.071126356,1.700063097,0.428805237,0.002782427,0.021869035,0.45316828,0.009392614,7.909786047000001,0.01294564,0.043700475,30.93277133,233.62166780000004,264.5544392,0.432985989,1.461626736,-0.048662462,0.050626467,0.085214246,0.17089928899999998,0.548281506,0.265139116,0.913671533,6.650161591,7.5638331239999985,0.224762111,0.012379432,0.041789133,0.001495371,0.002517001,0.005047909000000001,0.546644845,0.258592471,231.3650224,-508.793332,-277.42830960000003,-0.454056153,0.637369208,1.278259792,-2.811012884,7.009302282,-12.91025252,-5.900950236,-0.009657856,0.019309373,0.038725427,-0.071327362,0.468085106,0.417348609,0.451718494,0.396072013
